uid,type,title,transcript,locations,persons,topics,transcriptLength,totalPages,languageCode,isOnFrontPage,publicationDate,countryCode,dataProviderCode,mediaCode,mediaType
tageblatt-1924-03-29-a-i0082,ad,Majestic. Mi-Careme. Dancing Attractions. 5104,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.055}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.104}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.03}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.166}]",83,1,fr,False,1924-03-29T00:00:00+00:00,LU,BNL,tageblatt,newspaper
tageblatt-1950-07-20-a-i0078,ad,Concerlis Journees des Roses et,,"[{'uid': 'aida-0001-54-Marche', 'relevance': 7}, {'uid': 'aida-0001-54-Belgium', 'relevance': 1}]","[{'uid': 'aida-0001-50-Pierre_Mertens', 'relevance': 1}, {'uid': 'aida-0001-50-Jean_Rousseau', 'relevance': 2}, {'uid': 'aida-0001-50-Lisa_Langlois', 'relevance': 1}, {'uid': 'aida-0001-50-Godefroid_Kurth', 'relevance': 1}, {'uid': 'aida-0001-50-Simon_Sze', 'relevance': 1}, {'uid': 'aida-0001-50-Ken_Leemans', 'relevance': 1}, {'uid': 'aida-0001-50-Ann_Wagner', 'relevance': 1}, {'uid': 'aida-0001-50-Sibelius_Software', 'relevance': 1}, {'uid': 'aida-0001-50-Karel_Grossmann', 'relevance': 1}, {'uid': 'aida-0001-50-John_Philip_Sousa', 'relevance': 1}, {'uid': 'aida-0001-50-Marco_Wittmann', 'relevance': 1}, {'uid': 'aida-0001-50-Richard_Wagner', 'relevance': 1}]","[{'uid': 'tm-de-all-v2.0_tp02_de', 'relevance': 0.1}, {'uid': 'tm-de-all-v2.0_tp06_de', 'relevance': 0.022}, {'uid': 'tm-de-all-v2.0_tp15_de', 'relevance': 0.304}, {'uid': 'tm-de-all-v2.0_tp59_de', 'relevance': 0.044}, {'uid': 'tm-de-all-v2.0_tp64_de', 'relevance': 0.041}, {'uid': 'tm-de-all-v2.0_tp69_de', 'relevance': 0.381}]",498,1,de,False,1950-07-20T00:00:00+00:00,LU,BNL,tageblatt,newspaper
indeplux-1905-10-09-a-i0016,ad,Publicité 1 Page 2,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp04_fr', 'relevance': 0.045}, {'uid': 'tm-fr-all-v2.0_tp13_fr', 'relevance': 0.073}, {'uid': 'tm-fr-all-v2.0_tp18_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp25_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp26_fr', 'relevance': 0.026}, {'uid': 'tm-fr-all-v2.0_tp30_fr', 'relevance': 0.026}, {'uid': 'tm-fr-all-v2.0_tp38_fr', 'relevance': 0.022}, {'uid': 'tm-fr-all-v2.0_tp44_fr', 'relevance': 0.026}, {'uid': 'tm-fr-all-v2.0_tp55_fr', 'relevance': 0.236}, {'uid': 'tm-fr-all-v2.0_tp57_fr', 'relevance': 0.041}, {'uid': 'tm-fr-all-v2.0_tp66_fr', 'relevance': 0.022}, {'uid': 'tm-fr-all-v2.0_tp90_fr', 'relevance': 0.113}]",141,1,fr,False,1905-10-09T00:00:00+00:00,LU,BNL,indeplux,newspaper
indeplux-1928-07-12-a-i0046,ad,Publicité 9 Page 4,,"[{'uid': 'aida-0001-54-Moulins$2c$_Allier', 'relevance': 1}, {'uid': 'aida-0001-54-Le_Havre', 'relevance': 1}, {'uid': 'aida-0001-54-Liège_Basket', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.313}, {'uid': 'tm-fr-all-v2.0_tp30_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp52_fr', 'relevance': 0.043}, {'uid': 'tm-fr-all-v2.0_tp55_fr', 'relevance': 0.051}, {'uid': 'tm-fr-all-v2.0_tp78_fr', 'relevance': 0.059}, {'uid': 'tm-fr-all-v2.0_tp85_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp96_fr', 'relevance': 0.043}]",107,1,fr,False,1928-07-12T00:00:00+00:00,LU,BNL,indeplux,newspaper
tageblatt-1925-02-18-a-i0063,ad,"L'ORPMON DE LUXEMBOURG SAMEDI, le",,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 2}]",[],"[{'uid': 'tm-fr-all-v2.0_tp01_fr', 'relevance': 0.198}, {'uid': 'tm-fr-all-v2.0_tp15_fr', 'relevance': 0.413}, {'uid': 'tm-fr-all-v2.0_tp84_fr', 'relevance': 0.031}]",95,1,fr,False,1925-02-18T00:00:00+00:00,LU,BNL,tageblatt,newspaper
indeplux-1928-07-27-a-i0036,ad,Publicité 10 Page 4,,"[{'uid': 'aida-0001-54-Liège_Basket', 'relevance': 1}, {'uid': 'aida-0001-54-Moulins$2c$_Allier', 'relevance': 1}, {'uid': 'aida-0001-54-Le_Havre', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp17_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.313}, {'uid': 'tm-fr-all-v2.0_tp30_fr', 'relevance': 0.035}, {'uid': 'tm-fr-all-v2.0_tp47_fr', 'relevance': 0.035}, {'uid': 'tm-fr-all-v2.0_tp64_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp80_fr', 'relevance': 0.043}]",98,1,fr,False,1928-07-27T00:00:00+00:00,LU,BNL,indeplux,newspaper
tageblatt-1928-02-18-a-i0182,ad,Musique militaire. Eoncert du Di,,"[{'uid': 'aida-0001-54-Marche', 'relevance': 2}, {'uid': 'aida-0001-54-Luxembourg', 'relevance': 2}]",[],"[{'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp13_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp28_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp34_fr', 'relevance': 0.048}, {'uid': 'tm-fr-all-v2.0_tp36_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp40_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp41_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.076}, {'uid': 'tm-fr-all-v2.0_tp55_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp58_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp59_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp69_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp75_fr', 'relevance': 0.048}, {'uid': 'tm-fr-all-v2.0_tp84_fr', 'relevance': 0.02}]",91,1,fr,False,1928-02-18T00:00:00+00:00,LU,BNL,tageblatt,newspaper
waechtersauer-1862-07-23-a-i0016,ad,Publicité 2 Page 3,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 3}]","[{'uid': 'aida-0001-50-Marie_Kremer', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp00_fr', 'relevance': 0.213}, {'uid': 'tm-fr-all-v2.0_tp02_fr', 'relevance': 0.156}, {'uid': 'tm-fr-all-v2.0_tp40_fr', 'relevance': 0.342}, {'uid': 'tm-fr-all-v2.0_tp58_fr', 'relevance': 0.056}, {'uid': 'tm-fr-all-v2.0_tp79_fr', 'relevance': 0.047}, {'uid': 'tm-fr-all-v2.0_tp84_fr', 'relevance': 0.047}]",529,1,fr,False,1862-07-23T00:00:00+00:00,LU,BNL,waechtersauer,newspaper
indeplux-1928-02-29-a-i0033,ad,Publicité 7 Page 4,,"[{'uid': 'aida-0001-54-Paris', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp07_fr', 'relevance': 0.029}, {'uid': 'tm-fr-all-v2.0_tp24_fr', 'relevance': 0.064}, {'uid': 'tm-fr-all-v2.0_tp38_fr', 'relevance': 0.029}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.175}, {'uid': 'tm-fr-all-v2.0_tp50_fr', 'relevance': 0.021}, {'uid': 'tm-fr-all-v2.0_tp66_fr', 'relevance': 0.029}, {'uid': 'tm-fr-all-v2.0_tp70_fr', 'relevance': 0.021}, {'uid': 'tm-fr-all-v2.0_tp73_fr', 'relevance': 0.038}, {'uid': 'tm-fr-all-v2.0_tp74_fr', 'relevance': 0.029}, {'uid': 'tm-fr-all-v2.0_tp90_fr', 'relevance': 0.055}, {'uid': 'tm-fr-all-v2.0_tp94_fr', 'relevance': 0.029}, {'uid': 'tm-fr-all-v2.0_tp99_fr', 'relevance': 0.029}]",129,1,fr,False,1928-02-29T00:00:00+00:00,LU,BNL,indeplux,newspaper
tageblatt-1948-02-12-a-i0055,ad,"I Hemechtstheater &rt;.E Samschdeg, de",,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 1}, {'uid': 'aida-0001-54-Brussels', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp41_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp54_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp58_fr', 'relevance': 0.145}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.103}, {'uid': 'tm-fr-all-v2.0_tp63_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp72_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp73_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp75_fr', 'relevance': 0.02}, {'uid': 'tm-fr-all-v2.0_tp78_fr', 'relevance': 0.02}]",104,1,fr,False,1948-02-12T00:00:00+00:00,LU,BNL,tageblatt,newspaper
tageblatt-1926-02-16-a-i0099,ad,"VARIETE CRESTO, ESCH (vis-ä-vis de",,"[{'uid': 'aida-0001-54-Middelkerke', 'relevance': 1}, {'uid': 'aida-0001-54-Paris', 'relevance': 3}]","[{'uid': 'aida-0001-50-Oscar_Straus_$28$composer$29$', 'relevance': 1}, {'uid': 'aida-0001-50-Don_Henrie', 'relevance': 1}]","[{'uid': 'tm-de-all-v2.0_tp26_de', 'relevance': 0.254}, {'uid': 'tm-de-all-v2.0_tp33_de', 'relevance': 0.231}, {'uid': 'tm-de-all-v2.0_tp43_de', 'relevance': 0.121}, {'uid': 'tm-de-all-v2.0_tp69_de', 'relevance': 0.135}, {'uid': 'tm-de-all-v2.0_tp96_de', 'relevance': 0.12}]",498,1,de,False,1926-02-16T00:00:00+00:00,LU,BNL,tageblatt,newspaper
indeplux-1911-10-31-a-i0031,ad,Publicité 4 Page 3,,[],"[{'uid': 'aida-0001-50-Joseph_M._Belford', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp03_fr', 'relevance': 0.028}, {'uid': 'tm-fr-all-v2.0_tp08_fr', 'relevance': 0.057}, {'uid': 'tm-fr-all-v2.0_tp13_fr', 'relevance': 0.54}, {'uid': 'tm-fr-all-v2.0_tp71_fr', 'relevance': 0.028}, {'uid': 'tm-fr-all-v2.0_tp84_fr', 'relevance': 0.028}]",148,1,fr,False,1911-10-31T00:00:00+00:00,LU,BNL,indeplux,newspaper
luxembourg1935-1939-02-17-a-i0092,ad,Publicité 10 Page 6,,[],[],"[{'uid': 'tm-fr-all-v2.0_tp01_fr', 'relevance': 0.038}, {'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.093}, {'uid': 'tm-fr-all-v2.0_tp15_fr', 'relevance': 0.024}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.073}, {'uid': 'tm-fr-all-v2.0_tp23_fr', 'relevance': 0.031}, {'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.128}, {'uid': 'tm-fr-all-v2.0_tp47_fr', 'relevance': 0.024}, {'uid': 'tm-fr-all-v2.0_tp51_fr', 'relevance': 0.038}, {'uid': 'tm-fr-all-v2.0_tp73_fr', 'relevance': 0.038}, {'uid': 'tm-fr-all-v2.0_tp82_fr', 'relevance': 0.024}, {'uid': 'tm-fr-all-v2.0_tp96_fr', 'relevance': 0.038}]",123,1,fr,False,1939-02-17T00:00:00+00:00,LU,BNL,luxembourg1935,newspaper
indeplux-1920-03-27-a-i0065,ad,Publicité 12 Page 4,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 2}, {'uid': 'aida-0001-54-Liège_$28$car$29$', 'relevance': 1}, {'uid': 'aida-0001-54-Marne', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp08_fr', 'relevance': 0.058}, {'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.021}, {'uid': 'tm-fr-all-v2.0_tp17_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.145}, {'uid': 'tm-fr-all-v2.0_tp40_fr', 'relevance': 0.206}, {'uid': 'tm-fr-all-v2.0_tp48_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp51_fr', 'relevance': 0.021}, {'uid': 'tm-fr-all-v2.0_tp54_fr', 'relevance': 0.034}, {'uid': 'tm-fr-all-v2.0_tp69_fr', 'relevance': 0.046}]",144,1,fr,False,1920-03-27T00:00:00+00:00,LU,BNL,indeplux,newspaper
tageblatt-1928-03-16-a-i0050,ad,Demandez partout le SUCRE DE,,"[{'uid': 'aida-0001-54-Sucre_$28$state$29$', 'relevance': 1}, {'uid': 'aida-0001-54-Tienen', 'relevance': 1}, {'uid': 'aida-0001-54-Luxembourg', 'relevance': 2}, {'uid': 'aida-0001-54-Medal_bar', 'relevance': 1}]","[{'uid': 'aida-0001-50-Gert_Bastian', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.059}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.024}, {'uid': 'tm-fr-all-v2.0_tp40_fr', 'relevance': 0.024}, {'uid': 'tm-fr-all-v2.0_tp58_fr', 'relevance': 0.114}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.066}, {'uid': 'tm-fr-all-v2.0_tp68_fr', 'relevance': 0.35}]",119,1,fr,False,1928-03-16T00:00:00+00:00,LU,BNL,tageblatt,newspaper
obermosel-1939-07-06-a-i0078,ad,Publicité 11 Page 8,,"[{'uid': 'aida-0001-54-Brazil', 'relevance': 1}]",[],"[{'uid': 'tm-de-all-v2.0_tp33_de', 'relevance': 0.747}, {'uid': 'tm-de-all-v2.0_tp59_de', 'relevance': 0.142}]",557,1,de,False,1939-07-06T00:00:00+00:00,LU,BNL,obermosel,newspaper
indeplux-1928-07-16-a-i0035,ad,Publicité 8 Page 4,,"[{'uid': 'aida-0001-54-Brussels', 'relevance': 1}, {'uid': 'aida-0001-54-Moulins$2c$_Allier', 'relevance': 1}, {'uid': 'aida-0001-54-Havre$2c$_Montana', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp00_fr', 'relevance': 0.051}, {'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.051}, {'uid': 'tm-fr-all-v2.0_tp17_fr', 'relevance': 0.051}, {'uid': 'tm-fr-all-v2.0_tp19_fr', 'relevance': 0.035}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.075}, {'uid': 'tm-fr-all-v2.0_tp28_fr', 'relevance': 0.075}, {'uid': 'tm-fr-all-v2.0_tp37_fr', 'relevance': 0.035}, {'uid': 'tm-fr-all-v2.0_tp44_fr', 'relevance': 0.043}, {'uid': 'tm-fr-all-v2.0_tp68_fr', 'relevance': 0.035}, {'uid': 'tm-fr-all-v2.0_tp78_fr', 'relevance': 0.051}, {'uid': 'tm-fr-all-v2.0_tp91_fr', 'relevance': 0.059}]",149,1,fr,False,1928-07-16T00:00:00+00:00,LU,BNL,indeplux,newspaper
tageblatt-1927-03-12-a-i0062,ad,QUINZAINE DE PRIMES. Toutes les,,"[{'uid': 'aida-0001-54-Medal_bar', 'relevance': 1}, {'uid': 'aida-0001-54-Luxembourg', 'relevance': 2}]","[{'uid': 'aida-0001-50-Ned_Collette', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.049}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.061}, {'uid': 'tm-fr-all-v2.0_tp23_fr', 'relevance': 0.072}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp39_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp44_fr', 'relevance': 0.038}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.072}, {'uid': 'tm-fr-all-v2.0_tp65_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp80_fr', 'relevance': 0.049}, {'uid': 'tm-fr-all-v2.0_tp91_fr', 'relevance': 0.038}]",138,1,fr,False,1927-03-12T00:00:00+00:00,LU,BNL,tageblatt,newspaper
luxwort-1864-08-21-a-i0011,ad,Pub. 3 Page 4,,"[{'uid': 'aida-0001-54-Jim_Trier', 'relevance': 1}, {'uid': 'aida-0001-54-Lage', 'relevance': 1}, {'uid': 'aida-0001-54-Paris', 'relevance': 1}, {'uid': 'aida-0001-54-Luxembourg', 'relevance': 2}]","[{'uid': 'aida-0001-50-Peter_Becker', 'relevance': 1}, {'uid': 'aida-0001-50-Johann', 'relevance': 1}]","[{'uid': 'tm-de-all-v2.0_tp14_de', 'relevance': 0.086}, {'uid': 'tm-de-all-v2.0_tp18_de', 'relevance': 0.066}, {'uid': 'tm-de-all-v2.0_tp33_de', 'relevance': 0.446}, {'uid': 'tm-de-all-v2.0_tp59_de', 'relevance': 0.082}, {'uid': 'tm-de-all-v2.0_tp64_de', 'relevance': 0.086}, {'uid': 'tm-de-all-v2.0_tp69_de', 'relevance': 0.113}]",631,1,de,False,1864-08-21T00:00:00+00:00,LU,BNL,luxwort,newspaper
indeplux-1928-07-23-a-i0035,ad,Publicité 7 Page 4,,"[{'uid': 'aida-0001-54-Moulins$2c$_Allier', 'relevance': 1}, {'uid': 'aida-0001-54-Havre$2c$_Montana', 'relevance': 1}, {'uid': 'aida-0001-54-Brussels', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp17_fr', 'relevance': 0.063}, {'uid': 'tm-fr-all-v2.0_tp18_fr', 'relevance': 0.033}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.063}, {'uid': 'tm-fr-all-v2.0_tp37_fr', 'relevance': 0.04}, {'uid': 'tm-fr-all-v2.0_tp44_fr', 'relevance': 0.033}, {'uid': 'tm-fr-all-v2.0_tp48_fr', 'relevance': 0.033}, {'uid': 'tm-fr-all-v2.0_tp68_fr', 'relevance': 0.122}, {'uid': 'tm-fr-all-v2.0_tp78_fr', 'relevance': 0.026}, {'uid': 'tm-fr-all-v2.0_tp91_fr', 'relevance': 0.04}, {'uid': 'tm-fr-all-v2.0_tp96_fr', 'relevance': 0.063}]",154,1,fr,False,1928-07-23T00:00:00+00:00,LU,BNL,indeplux,newspaper
indeplux-1928-07-24-a-i0033,ad,Publicité 9 Page 4,,"[{'uid': 'aida-0001-54-Moulins$2c$_Allier', 'relevance': 1}, {'uid': 'aida-0001-54-Havre$2c$_Montana', 'relevance': 1}, {'uid': 'aida-0001-54-Brussels', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp08_fr', 'relevance': 0.033}, {'uid': 'tm-fr-all-v2.0_tp17_fr', 'relevance': 0.085}, {'uid': 'tm-fr-all-v2.0_tp18_fr', 'relevance': 0.026}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.122}, {'uid': 'tm-fr-all-v2.0_tp28_fr', 'relevance': 0.048}, {'uid': 'tm-fr-all-v2.0_tp47_fr', 'relevance': 0.04}, {'uid': 'tm-fr-all-v2.0_tp48_fr', 'relevance': 0.033}, {'uid': 'tm-fr-all-v2.0_tp64_fr', 'relevance': 0.055}, {'uid': 'tm-fr-all-v2.0_tp68_fr', 'relevance': 0.048}, {'uid': 'tm-fr-all-v2.0_tp78_fr', 'relevance': 0.085}]",158,1,fr,False,1928-07-24T00:00:00+00:00,LU,BNL,indeplux,newspaper
luxwort-1930-08-09-a-i0109,ad,Pub. 45 Page 9,,"[{'uid': 'aida-0001-54-Burg_bei_Magdeburg', 'relevance': 1}, {'uid': 'aida-0001-54-Lage', 'relevance': 2}, {'uid': 'aida-0001-54-Luxembourg', 'relevance': 1}]","[{'uid': 'aida-0001-50-Luxemburg$2c$_Iowa', 'relevance': 1}, {'uid': 'aida-0001-50-Dan_Schreiber', 'relevance': 1}, {'uid': 'aida-0001-50-Manternach', 'relevance': 1}, {'uid': 'aida-0001-50-Peter_George_$28$professor$29$', 'relevance': 1}]","[{'uid': 'tm-de-all-v2.0_tp33_de', 'relevance': 0.932}, {'uid': 'tm-de-all-v2.0_tp64_de', 'relevance': 0.024}]",764,1,de,False,1930-08-09T00:00:00+00:00,LU,BNL,luxwort,newspaper
indeplux-1928-07-17-a-i0037,ad,Publicité 13 Page 4,,"[{'uid': 'aida-0001-54-Brussels', 'relevance': 1}, {'uid': 'aida-0001-54-Moulins$2c$_Allier', 'relevance': 1}, {'uid': 'aida-0001-54-Le_Havre', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp03_fr', 'relevance': 0.026}, {'uid': 'tm-fr-all-v2.0_tp17_fr', 'relevance': 0.063}, {'uid': 'tm-fr-all-v2.0_tp19_fr', 'relevance': 0.026}, {'uid': 'tm-fr-all-v2.0_tp37_fr', 'relevance': 0.063}, {'uid': 'tm-fr-all-v2.0_tp47_fr', 'relevance': 0.063}, {'uid': 'tm-fr-all-v2.0_tp68_fr', 'relevance': 0.1}, {'uid': 'tm-fr-all-v2.0_tp78_fr', 'relevance': 0.048}, {'uid': 'tm-fr-all-v2.0_tp80_fr', 'relevance': 0.026}, {'uid': 'tm-fr-all-v2.0_tp91_fr', 'relevance': 0.063}, {'uid': 'tm-fr-all-v2.0_tp93_fr', 'relevance': 0.033}]",151,1,fr,False,1928-07-17T00:00:00+00:00,LU,BNL,indeplux,newspaper
tageblatt-1935-10-29-a-i0101,ad,̃j. fci– i– ̃– ̃̃«̃,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 1}]","[{'uid': 'aida-0001-50-Louis_Ganne', 'relevance': 1}, {'uid': 'aida-0001-50-G♭_$28$musical_note$29$', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp27_fr', 'relevance': 0.099}, {'uid': 'tm-fr-all-v2.0_tp35_fr', 'relevance': 0.035}, {'uid': 'tm-fr-all-v2.0_tp94_fr', 'relevance': 0.456}]",149,1,fr,False,1935-10-29T00:00:00+00:00,LU,BNL,tageblatt,newspaper
indeplux-1908-04-02-a-i0042,ad,Publicité 1 Page 2,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp13_fr', 'relevance': 0.65}, {'uid': 'tm-fr-all-v2.0_tp26_fr', 'relevance': 0.031}, {'uid': 'tm-fr-all-v2.0_tp44_fr', 'relevance': 0.043}]",222,1,fr,False,1908-04-02T00:00:00+00:00,LU,BNL,indeplux,newspaper
indeplux-1928-07-18-a-i0032,ad,Publicité 6 Page 4,,"[{'uid': 'aida-0001-54-Moulins$2c$_Allier', 'relevance': 1}, {'uid': 'aida-0001-54-Havre$2c$_Montana', 'relevance': 1}, {'uid': 'aida-0001-54-Brussels', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp03_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp09_fr', 'relevance': 0.035}, {'uid': 'tm-fr-all-v2.0_tp17_fr', 'relevance': 0.115}, {'uid': 'tm-fr-all-v2.0_tp22_fr', 'relevance': 0.083}, {'uid': 'tm-fr-all-v2.0_tp37_fr', 'relevance': 0.059}, {'uid': 'tm-fr-all-v2.0_tp47_fr', 'relevance': 0.051}, {'uid': 'tm-fr-all-v2.0_tp48_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp64_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp78_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp93_fr', 'relevance': 0.027}, {'uid': 'tm-fr-all-v2.0_tp97_fr', 'relevance': 0.027}]",156,1,fr,False,1928-07-18T00:00:00+00:00,LU,BNL,indeplux,newspaper
waechtersauer-1863-04-26-a-i0029,ad,Publicité 5 Page 6,,[],"[{'uid': 'aida-0001-50-Marie_Kremer', 'relevance': 1}]","[{'uid': 'tm-fr-all-v2.0_tp00_fr', 'relevance': 0.048}, {'uid': 'tm-fr-all-v2.0_tp02_fr', 'relevance': 0.08}, {'uid': 'tm-fr-all-v2.0_tp31_fr', 'relevance': 0.093}, {'uid': 'tm-fr-all-v2.0_tp36_fr', 'relevance': 0.072}, {'uid': 'tm-fr-all-v2.0_tp40_fr', 'relevance': 0.416}, {'uid': 'tm-fr-all-v2.0_tp58_fr', 'relevance': 0.125}, {'uid': 'tm-fr-all-v2.0_tp79_fr', 'relevance': 0.062}]",776,1,fr,False,1863-04-26T00:00:00+00:00,LU,BNL,waechtersauer,newspaper
indeplux-1925-03-06-b-i0061,ad,Publicité 5 Page 4,,"[{'uid': 'aida-0001-54-Luxembourg', 'relevance': 1}]",[],"[{'uid': 'tm-fr-all-v2.0_tp39_fr', 'relevance': 0.025}, {'uid': 'tm-fr-all-v2.0_tp49_fr', 'relevance': 0.427}, {'uid': 'tm-fr-all-v2.0_tp60_fr', 'relevance': 0.197}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.021}, {'uid': 'tm-fr-all-v2.0_tp67_fr', 'relevance': 0.029}, {'uid': 'tm-fr-all-v2.0_tp81_fr', 'relevance': 0.055}]",218,1,fr,False,1925-03-06T00:00:00+00:00,LU,BNL,indeplux,newspaper
tageblatt-1928-02-21-a-i0053,ad,LUXEMBOURQ Ce soir (Fuesdertschteg) ä,,"[{'uid': 'aida-0001-54-Sucre_Department', 'relevance': 1}, {'uid': 'aida-0001-54-Tienen', 'relevance': 1}, {'uid': 'aida-0001-54-Luxembourg', 'relevance': 2}]",[],"[{'uid': 'tm-fr-all-v2.0_tp43_fr', 'relevance': 0.021}, {'uid': 'tm-fr-all-v2.0_tp61_fr', 'relevance': 0.021}, {'uid': 'tm-fr-all-v2.0_tp68_fr', 'relevance': 0.485}, {'uid': 'tm-fr-all-v2.0_tp70_fr', 'relevance': 0.06}, {'uid': 'tm-fr-all-v2.0_tp90_fr', 'relevance': 0.026}]",192,1,fr,False,1928-02-21T00:00:00+00:00,LU,BNL,tageblatt,newspaper
