uid,type,title,transcript,languageCode,publicationDate,mediaCode,publicationMonth
indeplux-1926-03-13-a-i0065,ad,Publicité 10 Page 4,,fr,1926-03-13,indeplux,03
luxwort-1883-01-22-a-i0010,ad,Pub. 1 Page 4,,de,1883-01-22,luxwort,01
luxwort-1883-01-23-a-i0008,ad,Pub. 1 Page 4,,fr,1883-01-23,luxwort,01
luxwort-1883-01-24-a-i0014,ad,Pub. 1 Page 4,,de,1883-01-24,luxwort,01
indeplux-1885-02-08-a-i0027,ad,Publicité 5 Page 4,,fr,1885-02-08,indeplux,02
avenirgdl-1870-01-11-a-i0042,ad,Publicité 6 Page 4,,,,,
avenirgdl-1870-01-12-a-i0039,ad,Publicité 4 Page 4,,,,,
avenirgdl-1870-01-14-a-i0036,ad,Publicité 3 Page 4,,,,,
avenirgdl-1870-01-15-a-i0019,ad,Publicité 5 Page 4,,,,,
avenirgdl-1870-01-18-a-i0042,ad,Publicité 3 Page 4,,,,,
avenirgdl-1870-01-20-a-i0043,ad,Publicité 6 Page 4,,,,,
avenirgdl-1870-01-21-a-i0040,ad,Publicité 5 Page 4,,,,,
avenirgdl-1870-01-22-a-i0022,ad,Publicité 6 Page 4,,,,,
avenirgdl-1870-01-26-a-i0036,ad,Publicité 4 Page 4,,,,,
avenirgdl-1870-01-31-a-i0038,ad,Publicité 5 Page 4,,,,,
avenirgdl-1870-02-01-a-i0039,ad,Publicité 8 Page 4,,,,,
avenirgdl-1870-02-04-a-i0040,ad,Publicité 5 Page 4,,,,,
avenirgdl-1870-02-07-a-i0045,ad,Publicité 6 Page 4,,,,,
avenirgdl-1870-02-10-a-i0037,ad,Publicité 3 Page 4,,,,,
avenirgdl-1870-02-23-a-i0041,ad,Publicité 1 Page 3,,,,,
avenirgdl-1870-02-25-a-i0036,ad,Publicité 3 Page 3,,,,,
avenirgdl-1870-02-26-a-i0028,ad,Publicité 14 Page 4,,,,,
courriergdl-1860-01-24-a-i0019,ad,Publicité 2 Page 4,,,,,
courriergdl-1862-01-05-a-i0015,ad,Publicité 2 Page 4,,,,,
courriergdl-1865-01-20-a-i0012,ad,Publicité 1 Page 4,,,,,
indeplux-1875-01-30-a-i0026,ad,Publicité 2 Page 4,,,,,
indeplux-1875-02-02-a-i0015,ad,Publicité 4 Page 4,,,,,
indeplux-1875-02-04-a-i0015,ad,Publicité 1 Page 4,,,,,
indeplux-1875-02-06-a-i0017,ad,Publicité 5 Page 4,,,,,
indeplux-1875-02-09-a-i0011,ad,Publicité 1 Page 4,,,,,
indeplux-1878-02-26-a-i0013,ad,Publicité 2 Page 4,,,,,
indeplux-1882-02-24-a-i0021,ad,Publicité 11 Page 4,,,,,
indeplux-1892-02-29-a-i0031,ad,Publicité 5 Page 4,,,,,
indeplux-1898-02-19-a-i0033,ad,Publicité 10 Page 4,,,,,
indeplux-1898-02-23-a-i0041,ad,Publicité 12 Page 4,,,,,
indeplux-1898-02-24-a-i0038,ad,Publicité 6 Page 4,,,,,
indeplux-1899-02-11-a-i0039,ad,Publicité 7 Page 4,,,,,
indeplux-1899-02-13-a-i0048,ad,Publicité 1 Page 1,,,,,
indeplux-1903-02-17-a-i0023,ad,Publicité 2 Page 3,,,,,
indeplux-1912-02-17-a-i0044,ad,Publicité 3 Page 4,,,,,
indeplux-1923-02-08-a-i0073,ad,Publicité 3 Page 1,,,,,
indeplux-1923-02-09-a-i0063,ad,Publicité 4 Page 1,,,,,
lunion-1862-07-16-a-i0019,ad,Publicité 3 Page 4,,,,,
lunion-1862-07-17-a-i0021,ad,Publicité 2 Page 4,,,,,
lunion-1862-07-19-a-i0020,ad,Publicité 1 Page 4,,,,,
lunion-1862-07-20-a-i0023,ad,Publicité 1 Page 4,,,,,
lunion-1862-12-30-a-i0018,ad,Publicité 1 Page 4,,,,,
lunion-1863-01-01-a-i0024,ad,Publicité 5 Page 4,,,,,
lunion-1863-01-02-a-i0017,ad,Publicité 1 Page 4,,,,,
lunion-1863-01-03-a-i0021,ad,Publicité 4 Page 4,,,,,
lunion-1863-01-06-a-i0017,ad,Publicité 2 Page 4,,,,,
lunion-1863-01-07-a-i0019,ad,Publicité 1 Page 4,,,,,
lunion-1863-01-09-a-i0020,ad,Publicité 3 Page 4,,,,,
lunion-1863-01-11-a-i0019,ad,Publicité 2 Page 4,,,,,
lunion-1863-01-30-a-i0021,ad,Publicité 3 Page 4,,,,,
lunion-1863-12-12-a-i0022,ad,Publicité 3 Page 4,,,,,
lunion-1863-12-13-a-i0034,ad,Publicité 5 Page 4,,,,,
lunion-1863-12-16-a-i0027,ad,Publicité 2 Page 4,,,,,
lunion-1863-12-17-a-i0029,ad,Publicité 3 Page 4,,,,,
lunion-1863-12-18-a-i0024,ad,Publicité 2 Page 4,,,,,
lunion-1863-12-20-a-i0035,ad,Publicité 6 Page 4,,,,,
lunion-1863-12-23-a-i0019,ad,Publicité 1 Page 4,,,,,
lunion-1865-01-04-a-i0023,ad,Publicité 2 Page 4,,,,,
lunion-1865-01-07-a-i0030,ad,Publicité 2 Page 4,,,,,
lunion-1865-01-10-a-i0023,ad,Publicité 6 Page 4,,,,,
lunion-1865-01-12-a-i0026,ad,Publicité 2 Page 4,,,,,
lunion-1865-01-29-a-i0014,ad,Publicité 1 Page 3,,,,,
lunion-1865-12-31-a-i0022,ad,Publicité 2 Page 4,,,,,
lunion-1866-01-04-a-i0016,ad,Publicité 1 Page 4,,,,,
lunion-1866-01-07-a-i0018,ad,Publicité 1 Page 4,,,,,
lunion-1866-01-11-a-i0024,ad,Publicité 4 Page 4,,,,,
lunion-1866-01-14-a-i0025,ad,Publicité 1 Page 4,,,,,
lunion-1866-01-19-a-i0027,ad,Publicité 3 Page 4,,,,,
lunion-1866-01-21-a-i0019,ad,Publicité 1 Page 4,,,,,
lunion-1866-01-25-a-i0022,ad,Publicité 1 Page 4,,,,,
lunion-1866-01-26-a-i0020,ad,Publicité 2 Page 4,,,,,
lunion-1866-01-30-a-i0025,ad,Publicité 3 Page 4,,,,,
lunion-1867-01-04-a-i0024,ad,Publicité 2 Page 4,,,,,
lunion-1867-01-05-a-i0025,ad,Publicité 1 Page 4,,,,,
lunion-1867-01-06-a-i0029,ad,Publicité 3 Page 4,,,,,
lunion-1867-01-08-a-i0023,ad,Publicité 2 Page 4,,,,,
lunion-1867-01-09-a-i0020,ad,Publicité 2 Page 4,,,,,
lunion-1867-01-10-a-i0020,ad,Publicité 1 Page 4,,,,,
lunion-1867-01-11-a-i0022,ad,Publicité 2 Page 4,,,,,
lunion-1867-01-12-a-i0022,ad,Publicité 2 Page 4,,,,,
lunion-1867-01-13-a-i0026,ad,Publicité 4 Page 4,,,,,
lunion-1867-01-16-a-i0024,ad,Publicité 3 Page 4,,,,,
lunion-1867-01-19-a-i0025,ad,Publicité 1 Page 4,,,,,
lunion-1867-01-20-a-i0021,ad,Publicité 2 Page 4,,,,,
lunion-1867-01-23-a-i0018,ad,Publicité 1 Page 4,,,,,
lunion-1867-01-24-a-i0024,ad,Publicité 2 Page 4,,,,,
lunion-1867-01-30-a-i0022,ad,Publicité 5 Page 4,,,,,
lunion-1867-01-31-a-i0023,ad,Publicité 4 Page 4,,,,,
lunion-1867-02-12-a-i0023,ad,Publicité 2 Page 4,,,,,
lunion-1867-03-01-a-i0027,ad,Publicité 2 Page 4,,,,,
lunion-1867-12-18-a-i0029,ad,Publicité 5 Page 4,,,,,
lunion-1867-12-19-a-i0028,ad,Publicité 1 Page 4,,,,,
lunion-1867-12-20-a-i0024,ad,Publicité 1 Page 4,,,,,
lunion-1867-12-21-a-i0025,ad,Publicité 5 Page 4,,,,,
lunion-1867-12-22-a-i0026,ad,Publicité 3 Page 4,,,,,
lunion-1867-12-24-a-i0027,ad,Publicité 5 Page 4,,,,,
lunion-1867-12-27-a-i0023,ad,Publicité 6 Page 4,,,,,
lunion-1867-12-31-a-i0024,ad,Publicité 2 Page 4,,,,,
lunion-1868-01-01-a-i0024,ad,Publicité 4 Page 4,,,,,
lunion-1868-01-02-a-i0022,ad,Publicité 4 Page 4,,,,,
lunion-1868-01-03-a-i0018,ad,Publicité 3 Page 2,,,,,
lunion-1868-01-04-a-i0030,ad,Publicité 4 Page 4,,,,,
lunion-1868-01-09-a-i0027,ad,Publicité 1 Page 4,,,,,
lunion-1868-01-11-a-i0023,ad,Publicité 4 Page 4,,,,,
lunion-1868-01-14-a-i0028,ad,Publicité 1 Page 4,,,,,
lunion-1868-01-17-a-i0020,ad,Publicité 1 Page 4,,,,,
lunion-1868-01-19-a-i0027,ad,Publicité 4 Page 4,,,,,
lunion-1868-01-26-a-i0020,ad,Publicité 2 Page 4,,,,,
lunion-1868-01-29-a-i0022,ad,Publicité 4 Page 4,,,,,
lunion-1868-02-04-a-i0022,ad,Publicité 1 Page 4,,,,,
lunion-1868-02-06-a-i0023,ad,Publicité 2 Page 4,,,,,
lunion-1868-02-08-a-i0027,ad,Publicité 4 Page 4,,,,,
lunion-1868-02-19-a-i0030,ad,Publicité 6 Page 4,,,,,
lunion-1868-12-01-a-i0028,ad,Publicité 3 Page 4,,,,,
lunion-1870-01-08-a-i0028,ad,Publicité 4 Page 4,,,,,
lunion-1870-01-11-a-i0022,ad,Publicité 4 Page 4,,,,,
lunion-1870-01-12-a-i0029,ad,Publicité 4 Page 4,,,,,
lunion-1870-01-14-a-i0017,ad,Publicité 3 Page 4,,,,,
lunion-1870-01-15-a-i0020,ad,Publicité 1 Page 4,,,,,
lunion-1870-02-02-a-i0020,ad,Publicité 2 Page 4,,,,,
lunion-1870-02-08-a-i0031,ad,Publicité 3 Page 4,,,,,
lunion-1870-02-22-a-i0027,ad,Publicité 2 Page 3,,,,,
lunion-1870-02-24-a-i0025,ad,Publicité 6 Page 4,,,,,
lunion-1870-02-25-a-i0030,ad,Publicité 3 Page 4,,,,,
lunion-1870-02-26-a-i0030,ad,Publicité 3 Page 4,,,,,
lunion-1870-03-01-a-i0018,ad,Publicité 1 Page 3,,,,,
lunion-1871-01-26-a-i0015,ad,Publicité 2 Page 4,,,,,
lunion-1871-01-27-a-i0023,ad,Publicité 2 Page 4,,,,,
lunion-1871-01-28-a-i0011,ad,Publicité 2 Page 4,,,,,
lunion-1871-01-30-a-i0015,ad,Publicité 2 Page 4,,,,,
lunion-1871-02-01-a-i0013,ad,Publicité 2 Page 4,,,,,
lunion-1871-02-04-a-i0014,ad,Publicité 2 Page 4,,,,,
lunion-1871-02-07-a-i0014,ad,Publicité 2 Page 4,,,,,
lunion-1871-02-09-a-i0014,ad,Publicité 2 Page 4,,,,,
lunion-1871-02-10-a-i0012,ad,Publicité 3 Page 4,,,,,
lunion-1871-02-16-a-i0011,ad,Publicité 3 Page 4,,,,,
lunion-1871-02-17-a-i0022,ad,Publicité 3 Page 4,,,,,
lunion-1871-02-18-a-i0023,ad,Publicité 4 Page 4,,,,,
lunion-1871-02-21-a-i0011,ad,Publicité 2 Page 4,,,,,
luxwort-1870-02-24-a-i0021,ad,Publicité 5 Page 4,,,,,
luxwort-1870-02-25-a-i0017,ad,Publicité 2 Page 4,,,,,
luxwort-1870-02-26-a-i0025,ad,Publicité 11 Page 4,,,,,
luxwort-1871-07-26-a-i0009,ad,Pub. 6 Page 4,,,,,
luxwort-1872-08-17-a-i0009,ad,Pub. 2 Page 3,,,,,
luxwort-1895-10-10-a-i0011,ad,Pub. 3 Page 4,,,,,
luxwort-1895-10-11-a-i0011,ad,Pub. 4 Page 4,,,,,
luxwort-1895-10-12-a-i0011,ad,Pub. 4 Page 4,,,,,
luxzeit1858-1859-03-01-a-i0035,ad,Publicité 4 Page 4,,,,,
luxzeit1858-1859-03-06-a-i0031,ad,Publicité 9 Page 4,,,,,
obermosel-1887-07-12-a-i0048,ad,Publicité 6 Page 4,,,,,
obermosel-1887-07-15-a-i0020,ad,Publicité 5 Page 4,,,,,
tageblatt-1925-02-21-a-i0074,ad,,,,,,
tageblatt-1928-02-18-a-i0237,ad,,,,,,
tageblatt-1935-03-01-a-i0076,ad,,,,,,
tageblatt-1938-02-26-a-i0103,ad,,,,,,
volkfreu1869-1874-02-11-a-i0030,ad,Publicité 13 Page 4,,,,,
volkfreu1869-1874-02-11-a-i0034,ad,Publicité 17 Page 4,,,,,
volkfreu1869-1874-02-13-a-i0027,ad,Publicité 14 Page 4,,,,,
volkfreu1869-1874-02-15-a-i0028,ad,Publicité 20 Page 3,,,,,
volkfreu1869-1875-01-24-a-i0041,ad,Publicité 12 Page 4,,,,,
volkfreu1869-1875-01-27-a-i0037,ad,Publicité 10 Page 4,,,,,
volkfreu1869-1875-01-31-a-i0027,ad,Publicité 16 Page 4,,,,,
waeschfra-1875-01-29-a-i0040,ad,Publicité 19 Page 2,,,,,
